status,offer_id,title,brand_id,service_id,currency,unit_price,available_qty,inventory_value,has_inventory,created_at,updated_at,created_iso,updated_iso,age_days,description,seller_id,relation_id,region_id,edit_url
live,G1771770836542MW,[STEAM] LEGO Batman: Legacy of the Dark Knight | 0H Played,lgc_game_40057,f6a1aba5-473a-4044-836a-8968bbab16d7,USD,47.5,100,4750,true,1771770836579,1778358936098,2026-02-22T14:33:56.579Z,2026-05-09T20:35:36.098Z,79,"By purchasing this product, you will receive:
- A Steam account with the game
- No bans, 0 hours in-game
- Original email
- Can be changed: [Email | Phone number | Password]
- This is not a shared account; it is sold to one person only!",1001814582,34e02878-b99d-4930-b43e-0f3e45d589e4,,https://www.g2g.com/offers/G1771770836542MW/edit
live,G1771545225735OJ,[STEAM] Fellowship | 0H Played,lgc_game_38503,f6a1aba5-473a-4044-836a-8968bbab16d7,USD,8.5,100,850,true,1771545225753,1778358936098,2026-02-19T23:53:45.753Z,2026-05-09T20:35:36.098Z,82,"By purchasing this product, you will receive:
- A Steam account with the game
- No bans, 0 hours in-game
- Original email
- Can be changed: [Email | Phone number | Password]
- This is not a shared account; it is sold to one person only!",1001814582,5bbadb43-f668-4c33-8a35-4b92de2f52b1,,https://www.g2g.com/offers/G1771545225735OJ/edit
live,G1771335751088SM,[STEAM] No Man's Sky | 0H Played,lgc_game_28294,f6a1aba5-473a-4044-836a-8968bbab16d7,USD,8,100,800,true,1771335751111,1778358936098,2026-02-17T13:42:31.111Z,2026-05-09T20:35:36.098Z,84,"By purchasing this product, you will receive:
- A Steam account with the game
- No bans, 0 hours in-game
- Original email
- Can be changed: [Email | Phone number | Password]
- This is not a shared account; it is sold to one person only!",1001814582,dcc67260-e826-455e-8674-63e13ee70ada,,https://www.g2g.com/offers/G1771335751088SM/edit
live,G1771032773077GB,[STEAM] Reanimal | 0H Played,lgc_game_35619,f6a1aba5-473a-4044-836a-8968bbab16d7,USD,19,100,1900,true,1771032773114,1778358936098,2026-02-14T01:32:53.114Z,2026-05-09T20:35:36.098Z,88,"By purchasing this product, you will receive:
- A Steam account with the game
- No bans, 0 hours in-game
- Original email
- Can be changed: [Email | Phone number | Password]
- This is not a shared account; it is sold to one person only!",1001814582,817eccee-2ef7-49e2-8e0e-af93c674d23a,,https://www.g2g.com/offers/G1771032773077GB/edit
live,G1771032755390QD,[STEAM]  REANIMAL Digital Deluxe Edition | 0H Played,lgc_game_35619,f6a1aba5-473a-4044-836a-8968bbab16d7,USD,26,100,2600,true,1771032755410,1778358936098,2026-02-14T01:32:35.410Z,2026-05-09T20:35:36.098Z,88,"By purchasing this product, you will receive:
- A Steam account with the game
- No bans, 0 hours in-game
- Original email
- Can be changed: [Email | Phone number | Password]
- This is not a shared account; it is sold to one person only!",1001814582,817eccee-2ef7-49e2-8e0e-af93c674d23a,,https://www.g2g.com/offers/G1771032755390QD/edit
live,G1770767384013CN,"[STEAM] Mewgenics | 0H Played | Introductory Offer, ends 24 February 2026",lgc_game_39955,f6a1aba5-473a-4044-836a-8968bbab16d7,USD,9.3,3,27.900000000000002,true,1770767384046,1778358936098,2026-02-10T23:49:44.046Z,2026-05-09T20:35:36.098Z,91,"By purchasing this product, you will receive:
- A Steam account with the game
- No bans, 0 hours in-game
- Original email
- Can be changed: [Email | Phone number | Password]
- This is not a shared account; it is sold to one person only!",1001814582,0a6f9486-43c1-4950-aa2a-56b171080b06,,https://www.g2g.com/offers/G1770767384013CN/edit
live,G1770765873453NO,"[STEAM] Mewgenics | 0H Played | Introductory Offer, ends 24 February 2026",lgc_game_39955,f6a1aba5-473a-4044-836a-8968bbab16d7,USD,9.3,100,930.0000000000001,true,1770765873475,1778358936098,2026-02-10T23:24:33.475Z,2026-05-09T20:35:36.098Z,91,"By purchasing this product, you will receive:
- A Steam account with the game
- No bans, 0 hours in-game
- Original email
- Can be changed: [Email | Phone number | Password]
- This is not a shared account; it is sold to one person only!",1001814582,0a6f9486-43c1-4950-aa2a-56b171080b06,,https://www.g2g.com/offers/G1770765873453NO/edit
live,G1770687864756QG,[STEAM] Helldivers 2 | 0H Played,lgc_game_33035,f6a1aba5-473a-4044-836a-8968bbab16d7,USD,30,100,3000,true,1770687864789,1778358936098,2026-02-10T01:44:24.789Z,2026-05-09T20:35:36.098Z,92,"By purchasing this product, you will receive:
- A Steam account with the game
- No bans, 0 hours in-game
- Original email
- Can be changed: [Email | Phone number | Password]
- This is not a shared account; it is sold to one person only!",1001814582,0a5218a0-52d3-4d9a-99a5-6210d437ea01,,https://www.g2g.com/offers/G1770687864756QG/edit
live,G1770202634153LJ,[STEAM] DRAGON QUEST VII Reimagined | 0H Played,lgc_game_39767,f6a1aba5-473a-4044-836a-8968bbab16d7,USD,45,100,4500,true,1770202634187,1778358936098,2026-02-04T10:57:14.187Z,2026-05-09T20:35:36.098Z,97,"By purchasing this product, you will receive:
- A Steam account with the game
- No bans, 0 hours in-game
- Original email
- Can be changed: [Email | Phone number | Password]
- This is not a shared account; it is sold to one person only!",1001814582,2d3ad8a3-bf1c-47cb-b13d-9ee19af4844b,,https://www.g2g.com/offers/G1770202634153LJ/edit
live,G1770121557064OV,"[STEAM] Monster Train 2 | 0H Played | Midweek Deal, ends 11 February 2026",lgc_game_37192,f6a1aba5-473a-4044-836a-8968bbab16d7,USD,11,100,1100,true,1770121557087,1778358936098,2026-02-03T12:25:57.087Z,2026-05-09T20:35:36.098Z,98,"By purchasing this product, you will receive:
- A Steam account with the game
- No bans, 0 hours in-game
- Original email
- Can be changed: [Email | Phone number | Password]
- This is not a shared account; it is sold to one person only!",1001814582,2f3da3d5-8f7c-44fd-91cc-3b5d63328fc8,,https://www.g2g.com/offers/G1770121557064OV/edit
live,G1769905272002OA,Nioh 3 Digital Deluxe Edition with Pre-purchase Bonus,lgc_game_38818,f6a1aba5-473a-4044-836a-8968bbab16d7,USD,82.76,100,8276,true,1769905272024,1778358936098,2026-02-01T00:21:12.024Z,2026-05-09T20:35:36.098Z,101,"By purchasing this product, you will receive:
- A Steam account with the game
- No bans, 0 hours in-game
- Original email
- Can be changed: [Email | Phone number | Password]
- This is not a shared account; it is sold to one person only!",1001814582,51c8eb99-d55f-4e14-b040-4ca3c40ca541,,https://www.g2g.com/offers/G1769905272002OA/edit
live,G1769905172092CR,[STEAM] Nioh 3 | 0H Played,lgc_game_38818,f6a1aba5-473a-4044-836a-8968bbab16d7,USD,52.67,100,5267,true,1769905172115,1778358936098,2026-02-01T00:19:32.115Z,2026-05-09T20:35:36.098Z,101,"By purchasing this product, you will receive:
- A Steam account with the game
- No bans, 0 hours in-game
- Original email
- Can be changed: [Email | Phone number | Password]
- This is not a shared account; it is sold to one person only!",1001814582,51c8eb99-d55f-4e14-b040-4ca3c40ca541,,https://www.g2g.com/offers/G1769905172092CR/edit
live,G1769904941375MK,"[STEAM]  Grounded - Weekend Deal, ends 5 February 2026",lgc_game_31278,f6a1aba5-473a-4044-836a-8968bbab16d7,USD,5.53,100,553,true,1769904941393,1778358936098,2026-02-01T00:15:41.393Z,2026-05-09T20:35:36.098Z,101,"By purchasing this product, you will receive:
- A Steam account with the game
- No bans, 0 hours in-game
- Original email
- Can be changed: [Email | Phone number | Password]
- This is not a shared account; it is sold to one person only!",1001814582,93cc3852-5cb2-4cad-8c36-34a2fa6430ca,,https://www.g2g.com/offers/G1769904941375MK/edit
live,G1769828623392HM,[STEAM] Deep Rock Galactic | 0H Played,lgc_game_33700,f6a1aba5-473a-4044-836a-8968bbab16d7,USD,8.78,100,877.9999999999999,true,1769828623407,1778358936098,2026-01-31T03:03:43.407Z,2026-05-09T20:35:36.098Z,102,"By purchasing this product, you will receive:
- A Steam account with the game
- No bans, 0 hours in-game
- Original email
- Can be changed: [Email | Phone number | Password]
- This is not a shared account; it is sold to one person only!",1001814582,f7ade227-3acb-45f6-9285-8f6fe10d480e,,https://www.g2g.com/offers/G1769828623392HM/edit
live,G1769820432247PP,[STEAM] Styx: Blades of Greed | 0H Played,lgc_game_39964,f6a1aba5-473a-4044-836a-8968bbab16d7,USD,24.99,100,2499,true,1769820432262,1778358936098,2026-01-31T00:47:12.262Z,2026-05-09T20:35:36.098Z,102,"By purchasing this product, you will receive:
- A Steam account with the game
- No bans, 0 hours in-game
- Original email
- Can be changed: [Email | Phone number | Password]
- This is not a shared account; it is sold to one person only!",1001814582,8c153d57-15b5-4f98-b9ae-9f1a1ce5c462,,https://www.g2g.com/offers/G1769820432247PP/edit
live,G1768479794783BL,[Steam] Microsoft Flight Simulator 2020,lgc_game_39843,f6a1aba5-473a-4044-836a-8968bbab16d7,USD,53,100,5300,true,1768479794802,1778358936098,2026-01-15T12:23:14.802Z,2026-05-09T20:35:36.098Z,117,"By purchasing this product, you will receive:
- A Steam account with the game
- No bans, 0 hours in-game
- Original email
- Can be changed: [Email | Phone number | Password]
- This is not a shared account; it is sold to one person only!",1001814582,751c6542-de6a-4aca-8a78-b4a3d7c1e999,,https://www.g2g.com/offers/G1768479794783BL/edit
live,G1768479651613ZU,[STEAM] Cozy Caravan | 0H Played,lgc_game_39803,f6a1aba5-473a-4044-836a-8968bbab16d7,USD,9.9,1,9.9,true,1768479651627,1778358936098,2026-01-15T12:20:51.627Z,2026-05-09T20:35:36.098Z,117,"By purchasing this product, you will receive:
- A Steam account with the game
- No bans, 0 hours in-game
- Original email
- Can be changed: [Email | Phone number | Password]
- This is not a shared account; it is sold to one person only!",1001814582,844584de-56dc-4912-a8b2-ac39533c220b,,https://www.g2g.com/offers/G1768479651613ZU/edit
live,G1768479524064RV,[STEAM] Bayonetta & Vanquish Bundle,lgc_game_39800,f6a1aba5-473a-4044-836a-8968bbab16d7,USD,25,100,2500,true,1768479524083,1778358936098,2026-01-15T12:18:44.083Z,2026-05-09T20:35:36.098Z,117,"By purchasing this product, you will receive:
- A Steam account with the game
- No bans, 0 hours in-game
- Original email
- Can be changed: [Email | Phone number | Password]
- This is not a shared account; it is sold to one person only!",1001814582,307b41d7-9ca0-4c0e-8a54-ff86d1d85ade,,https://www.g2g.com/offers/G1768479524064RV/edit
live,G1768479249008XW,[STEAM] Bayonetta & Vanquish Bundle,lgc_game_39800,f6a1aba5-473a-4044-836a-8968bbab16d7,USD,23,100,2300,true,1768479249023,1778358936098,2026-01-15T12:14:09.023Z,2026-05-09T20:35:36.098Z,117,"By purchasing this product, you will receive:
- A Steam account with the game
- No bans, 0 hours in-game
- Original email
- Can be changed: [Email | Phone number | Password]
- This is not a shared account; it is sold to one person only!",1001814582,307b41d7-9ca0-4c0e-8a54-ff86d1d85ade,,https://www.g2g.com/offers/G1768479249008XW/edit
live,G1768312059126NX,[STEAM] MAINCORE | 0H Played,lgc_game_39718,f6a1aba5-473a-4044-836a-8968bbab16d7,USD,9.9,100,990,true,1768312059145,1778358936098,2026-01-13T13:47:39.145Z,2026-05-09T20:35:36.098Z,119,"By purchasing this product, you will receive:
- A Steam account with the game
- No bans, 0 hours in-game
- Original email
- Can be changed: [Email | Phone number | Password]
- This is not a shared account; it is sold to one person only!",1001814582,36920638-6e79-403d-a175-767435520279,,https://www.g2g.com/offers/G1768312059126NX/edit
live,G1768311867271SW,[STEAM] My Winter Car | 0H Played,lgc_game_39760,f6a1aba5-473a-4044-836a-8968bbab16d7,USD,7.9,100,790,true,1768311867290,1778358936098,2026-01-13T13:44:27.290Z,2026-05-09T20:35:36.098Z,119,"By purchasing this product, you will receive:
- A Steam account with the game
- No bans, 0 hours in-game
- Original email
- Can be changed: [Email | Phone number | Password]
- This is not a shared account; it is sold to one person only!",1001814582,bf484fcf-c83e-4eac-a4f9-6ee53e9b0d98,,https://www.g2g.com/offers/G1768311867271SW/edit
live,G1768311775672TG,[STEAM] Tankenstein | 0H Played,lgc_game_39754,f6a1aba5-473a-4044-836a-8968bbab16d7,USD,9,100,900,true,1768311775691,1778358936098,2026-01-13T13:42:55.691Z,2026-05-09T20:35:36.098Z,119,"By purchasing this product, you will receive:
- A Steam account with the game
- No bans, 0 hours in-game
- Original email
- Can be changed: [Email | Phone number | Password]
- This is not a shared account; it is sold to one person only!",1001814582,e1477070-1c51-4ddf-b4e9-9c63b8a48ec4,,https://www.g2g.com/offers/G1768311775672TG/edit
live,G1768311651910RM,[STEAM] Roguebook | 0H Played,lgc_game_38295,f6a1aba5-473a-4044-836a-8968bbab16d7,USD,5.7,100,570,true,1768311651932,1778358936098,2026-01-13T13:40:51.932Z,2026-05-09T20:35:36.098Z,119,"By purchasing this product, you will receive:
- A Steam account with the game
- No bans, 0 hours in-game
- Original email
- Can be changed: [Email | Phone number | Password]
- This is not a shared account; it is sold to one person only!",1001814582,379e3e8b-0afd-4737-b971-f5a42e7557e1,,https://www.g2g.com/offers/G1768311651910RM/edit
live,G1768298694614YP,"[STEAM] StarRupture | 0H Played | Weekend Deal, ends 10 February 2026",lgc_game_39757,f6a1aba5-473a-4044-836a-8968bbab16d7,USD,11.8,100,1180,true,1768298694636,1778358936098,2026-01-13T10:04:54.636Z,2026-05-09T20:35:36.098Z,119,"By purchasing this product, you will receive:
- A Steam account with the game
- No bans, 0 hours in-game
- Original email
- Can be changed: [Email | Phone number | Password]
- This is not a shared account; it is sold to one person only!",1001814582,9ab49699-3ee6-4cb2-9347-6e1229ea5d2e,,https://www.g2g.com/offers/G1768298694614YP/edit
live,G1768176478691GI,[STEAM] Ashes of Creation | 0H Played,lgc_game_24938,f6a1aba5-473a-4044-836a-8968bbab16d7,USD,16,1,16,true,1768176478707,1778358936098,2026-01-12T00:07:58.707Z,2026-05-09T20:35:36.098Z,121,"By purchasing this product, you will receive:
- A Steam account with the game
- No bans, 0 hours in-game
- Original email
- Can be changed: [Email | Phone number | Password]
- This is not a shared account; it is sold to one person only!",1001814582,6d0fb195-e5b1-48d1-8cfd-45e8b21cd84d,dfced32f-2f0a-4df5-a218-1e068cfadffa,https://www.g2g.com/offers/G1768176478691GI/edit
live,G1768176379935YZ,[STEAM] ICARUS | 0H Played,lgc_game_30033,f6a1aba5-473a-4044-836a-8968bbab16d7,USD,11.99,10,119.9,true,1768176379953,1778358936098,2026-01-12T00:06:19.953Z,2026-05-09T20:35:36.098Z,121,"By purchasing this product, you will receive:
- A Steam account with the game
- No bans, 0 hours in-game
- Original email
- Can be changed: [Email | Phone number | Password]
- This is not a shared account; it is sold to one person only!",1001814582,a7ab23ab-a507-4704-905d-764af0d8c7be,,https://www.g2g.com/offers/G1768176379935YZ/edit
live,G1768176259622RR,[STEAM] PEAK | 0H Played,lgc_game_37832,f6a1aba5-473a-4044-836a-8968bbab16d7,USD,3.27,10,32.7,true,1768176259657,1778358936098,2026-01-12T00:04:19.657Z,2026-05-09T20:35:36.098Z,121,"By purchasing this product, you will receive:
- A Steam account with the game
- No bans, 0 hours in-game
- Original email
- Can be changed: [Email | Phone number | Password]
- This is not a shared account; it is sold to one person only!",1001814582,ffbdd753-1988-48de-a09d-5f27df3179a3,,https://www.g2g.com/offers/G1768176259622RR/edit
live,G1768089677050YD,[STEAM] Pre-order:CODE VEIN II | 0H Played,lgc_game_39027,f6a1aba5-473a-4044-836a-8968bbab16d7,USD,46,10,460,true,1768089677065,1778358936098,2026-01-11T00:01:17.065Z,2026-05-09T20:35:36.098Z,122,"By purchasing this product, you will receive:
- A Steam account with the game
- No bans, 0 hours in-game
- Original email
- Can be changed: [Email | Phone number | Password]
- This is not a shared account; it is sold to one person only!",1001814582,020770f3-e5f5-4ee1-adbc-a95d983418ae,,https://www.g2g.com/offers/G1768089677050YD/edit
live,G1768031222350XS,[F80] PoE 2 Whale Acc - Druid/Ranger + Full MTX & Tabs,lgc_game_27013,f6a1aba5-473a-4044-836a-8968bbab16d7,USD,200,1,200,true,1768031222373,1778358936098,2026-01-10T07:47:02.373Z,2026-05-09T20:35:36.098Z,122,"Poe2 Account for Sale: Clean & Guaranteed Forever. Get the absolute best price through this direct user-to-user transaction.
Another accounts for sale:   .com/design/DAG0smoSLKc/GeGy5s2fIaZ4W9nr7kFvjw/edit",1001814582,429de98f-62de-400b-966f-369b10bc0c36,,https://www.g2g.com/offers/G1768031222350XS/edit
live,G1767344194111CB,[STEAM] Baldur's Gate 3 | 0H Played,lgc_game_32410,f6a1aba5-473a-4044-836a-8968bbab16d7,USD,15.91,10,159.1,true,1767344194129,1778358936098,2026-01-02T08:56:34.129Z,2026-05-09T20:35:36.098Z,130,"By purchasing this product, you will receive:
- A Steam account with the game
- No bans, 0 hours in-game
- Original email
- Can be changed: [Email | Phone number | Password]
- This is not a shared account; it is sold to one person only!",1001814582,05e3fdfe-5408-4ecb-9b67-71606f7dd08b,,https://www.g2g.com/offers/G1767344194111CB/edit
live,G1767269026480XX,[STEAM] It Takes Two | 0H Played,lgc_game_28927,f6a1aba5-473a-4044-836a-8968bbab16d7,USD,23.12,23,531.76,true,1767269026495,1778358936098,2026-01-01T12:03:46.495Z,2026-05-09T20:35:36.098Z,131,"By purchasing this product, you will receive:
- A Steam account with the game
- No bans, 0 hours in-game
- Original email
- Can be changed: [Email | Phone number | Password]
- This is not a shared account; it is sold to one person only!",1001814582,ba4502a0-233c-4a7a-b4b1-46bdbcda2162,,https://www.g2g.com/offers/G1767269026480XX/edit
live,G1767267695945KW,F38 poe1&2 challenge39/40 merc,lgc_game_27013,f6a1aba5-473a-4044-836a-8968bbab16d7,USD,50,1,50,true,1767267695959,1778358936098,2026-01-01T11:41:35.959Z,2026-05-09T20:35:36.098Z,131,Poe2 Account for Sale: Clean & Guaranteed Forever. Get the absolute best price through this direct user-to-user transaction.,1001814582,429de98f-62de-400b-966f-369b10bc0c36,,https://www.g2g.com/offers/G1767267695945KW/edit
live,G1767183190371OC,[STEAM] Schedule I | 0H Played,lgc_game_36887,f6a1aba5-473a-4044-836a-8968bbab16d7,USD,8.19,100,819,true,1767183190393,1778358936098,2025-12-31T12:13:10.393Z,2026-05-09T20:35:36.098Z,132,"By purchasing this product, you will receive:
- A Steam account with the game
- No bans, 0 hours in-game
- Original email
- Can be changed: [Email | Phone number | Password]
- This is not a shared account; it is sold to one person only!",1001814582,d7fc0fb6-7def-49ad-af38-c71fff2215ce,,https://www.g2g.com/offers/G1767183190371OC/edit
live,G1767015223550IO,"Level 60+, 24 passives, 4th trial guarantee, hotmail",lgc_game_27013,f6a1aba5-473a-4044-836a-8968bbab16d7,USD,37,10,370,true,1767015223572,1778358936098,2025-12-29T13:33:43.572Z,2026-05-09T20:35:36.098Z,134,"► No build and items
► 4th trials (8 Ascendancy points)
► All acts completed, all quests for passive points closed
► Leveled up manually
► Other characters still available",1001814582,429de98f-62de-400b-966f-369b10bc0c36,,https://www.g2g.com/offers/G1767015223550IO/edit
live,G1767015219792TW,"Level 60+, 24 passives, 4th trial guarantee, hotmail",lgc_game_27013,f6a1aba5-473a-4044-836a-8968bbab16d7,USD,37,10,370,true,1767015219808,1778358936098,2025-12-29T13:33:39.808Z,2026-05-09T20:35:36.098Z,134,"► No build and items
► 4th trials (8 Ascendancy points)
► All acts completed, all quests for passive points closed
► Leveled up manually
► Other characters still available",1001814582,429de98f-62de-400b-966f-369b10bc0c36,,https://www.g2g.com/offers/G1767015219792TW/edit
live,G1767015214007ZN,"Level 60+, 24 passives, 4th trial guarantee, hotmail",lgc_game_27013,f6a1aba5-473a-4044-836a-8968bbab16d7,USD,37,10,370,true,1767015214041,1778358936098,2025-12-29T13:33:34.041Z,2026-05-09T20:35:36.098Z,134,"► No build and items
► 4th trials (8 Ascendancy points)
► All acts completed, all quests for passive points closed
► Leveled up manually
► Other characters still available",1001814582,429de98f-62de-400b-966f-369b10bc0c36,,https://www.g2g.com/offers/G1767015214007ZN/edit
live,G1766104501678BO,"[STEAM] NBA 2K26 | 0H Played | Special Promotion, ends 2 February 2026",lgc_game_38050,f6a1aba5-473a-4044-836a-8968bbab16d7,USD,21.27,10,212.7,true,1766104501698,1778358936098,2025-12-19T00:35:01.698Z,2026-05-09T20:35:36.098Z,145,"By purchasing this product, you will receive:
- A Steam account with the game
- No bans, 0 hours in-game
- Original email
- Can be changed: [Email | Phone number | Password]
- This is not a shared account; it is sold to one person only!",1001814582,667bb719-81f9-4bed-95c1-66f0a0c9aeb1,,https://www.g2g.com/offers/G1766104501678BO/edit
live,G1765525302691NE,[STEAM] Ashes of Creation,lgc_game_24938,f6a1aba5-473a-4044-836a-8968bbab16d7,USD,17.1,10,171,true,1765525302714,1778358936098,2025-12-12T07:41:42.714Z,2026-05-09T20:35:36.098Z,151,"By purchasing this product, you will receive:
- A Steam account with the game
- No bans, 0 hours in-game
- Original email
- Can be changed: [Email | Phone number | Password]
- This is not a shared account; it is sold to one person only!",1001814582,6d0fb195-e5b1-48d1-8cfd-45e8b21cd84d,dfced32f-2f0a-4df5-a218-1e068cfadffa,https://www.g2g.com/offers/G1765525302691NE/edit
live,G1765525208770HG,[Steam] Ashes of Creation,lgc_game_24938,f6a1aba5-473a-4044-836a-8968bbab16d7,USD,17.1,10,171,true,1765525208797,1778358936098,2025-12-12T07:40:08.797Z,2026-05-09T20:35:36.098Z,151,"By purchasing this product, you will receive:
- A Steam account with the game
- No bans, 0 hours in-game
- Original email
- Can be changed: [Email | Phone number | Password]
- This is not a shared account; it is sold to one person only!",1001814582,c76d3697-5523-485e-869a-6f91d8253553,ac3f85c1-7562-437e-b125-e89576b9a38e,https://www.g2g.com/offers/G1765525208770HG/edit
live,G1765525189319CB,[Steam] Ashes of Creation,lgc_game_24938,f6a1aba5-473a-4044-836a-8968bbab16d7,USD,17.1,10,171,true,1765525189339,1778358936098,2025-12-12T07:39:49.339Z,2026-05-09T20:35:36.098Z,151,"By purchasing this product, you will receive:
- A Steam account with the game
- No bans, 0 hours in-game
- Original email
- Can be changed: [Email | Phone number | Password]
- This is not a shared account; it is sold to one person only!",1001814582,c76d3697-5523-485e-869a-6f91d8253553,ac3f85c1-7562-437e-b125-e89576b9a38e,https://www.g2g.com/offers/G1765525189319CB/edit
live,G1765329115873XC,[STEAM] UNBEATABLE - Breakout Edition | 0H Played,lgc_game_38865,f6a1aba5-473a-4044-836a-8968bbab16d7,USD,23,100,2300,true,1765329115896,1778358936098,2025-12-10T01:11:55.896Z,2026-05-09T20:35:36.098Z,154,"By purchasing this product, you will receive:
- A Steam account with the game
- No bans, 0 hours in-game
- Original email
- Can be changed: [Email | Phone number | Password]
- This is not a shared account; it is sold to one person only!",1001814582,f854efb9-22c3-43f0-a83b-6e06b4865de9,,https://www.g2g.com/offers/G1765329115873XC/edit
live,G1765328957423HS,[STEAM] UNBEATABLE | 0H Played,lgc_game_38865,f6a1aba5-473a-4044-836a-8968bbab16d7,USD,19,100,1900,true,1765328957445,1778358936098,2025-12-10T01:09:17.445Z,2026-05-09T20:35:36.098Z,154,"By purchasing this product, you will receive:
- A Steam account with the game
- No bans, 0 hours in-game
- Original email
- Can be changed: [Email | Phone number | Password]
- This is not a shared account; it is sold to one person only!",1001814582,f854efb9-22c3-43f0-a83b-6e06b4865de9,,https://www.g2g.com/offers/G1765328957423HS/edit
live,G1765282378107GJ,[STEAM] Frostpunk 2 | 0H Played,lgc_game_32976,f6a1aba5-473a-4044-836a-8968bbab16d7,USD,11.88,10,118.80000000000001,true,1765282378126,1778358936098,2025-12-09T12:12:58.126Z,2026-05-09T20:35:36.098Z,154,"By purchasing this product, you will receive:
- A Steam account with the game
- No bans, 0 hours in-game
- Original email
- Can be changed: [Email | Phone number | Password]
- This is not a shared account; it is sold to one person only!",1001814582,4a3d3d89-4932-450e-ae9c-009e7c8a71b0,,https://www.g2g.com/offers/G1765282378107GJ/edit
live,G1764989485379NL,[STEAM] Total War: WARHAMMER III | 0H Played | Lifetime Guarantee,lgc_game_30543,f6a1aba5-473a-4044-836a-8968bbab16d7,USD,10,10,100,true,1764989485399,1778358936098,2025-12-06T02:51:25.399Z,2026-05-09T20:35:36.098Z,158,"By purchasing this product, you will receive:
- A Steam account with the game
- No bans, 0 hours in-game
- Original email
- Can be changed: [Email | Phone number | Password]
- This is not a shared account; it is sold to one person only!",1001814582,4fa5acb7-0765-418d-a817-2837920f037f,,https://www.g2g.com/offers/G1764989485379NL/edit
live,G1764852967196KQ,[Steam] ELDEN RING NIGHTREIGN,lgc_game_36114,f6a1aba5-473a-4044-836a-8968bbab16d7,USD,26,10,260,true,1764852967219,1778358936098,2025-12-04T12:56:07.219Z,2026-05-09T20:35:36.098Z,159,"By purchasing this product, you will receive:
- A Steam account with the game
- No bans, 0 hours in-game
- Original email
- Can be changed: [Email | Phone number | Password]
- This is not a shared account; it is sold to one person only!",1001814582,9c169a9b-a6db-4b6f-87bb-a9d07488ea43,,https://www.g2g.com/offers/G1764852967196KQ/edit
live,G1764637571521TW,[Steam] Diablo 4 | 0h played time | Black Friday Sale,lgc_game_26891,f6a1aba5-473a-4044-836a-8968bbab16d7,USD,40,20,800,true,1764637571528,1778358936098,2025-12-02T01:06:11.528Z,2026-05-09T20:35:36.098Z,162,"By purchasing this product, you will receive:
- A Steam account with the game
- No bans, 0 hours in-game
- Original email
- Can be changed: [Email | Phone number | Password]
- This is not a shared account; it is sold to one person only!",1001814582,7d14ad03-5914-4469-b0b4-1b77aa4a5b34,,https://www.g2g.com/offers/G1764637571521TW/edit
live,G1764487314647EI,[Steam] Metro: Last Light Redux,lgc_game_39261,f6a1aba5-473a-4044-836a-8968bbab16d7,USD,14.5,10,145,true,1764487314667,1778358936098,2025-11-30T07:21:54.667Z,2026-05-09T20:35:36.098Z,163,"By purchasing this product, you will receive:
- A Steam account with the game
- No bans, 0 hours in-game
- Original email
- Can be changed: [Email | Phone number | Password]
- This is not a shared account; it is sold to one person only!",1001814582,bed30f5f-f2d8-474a-bd58-7975bb878adc,,https://www.g2g.com/offers/G1764487314647EI/edit
live,G1764487178815AG,[Steam] Rising Storm 2: Vietnam,lgc_game_39285,f6a1aba5-473a-4044-836a-8968bbab16d7,USD,16.5,10,165,true,1764487178831,1778358936098,2025-11-30T07:19:38.831Z,2026-05-09T20:35:36.098Z,163,"By purchasing this product, you will receive:
- A Steam account with the game
- No bans, 0 hours in-game
- Original email
- Can be changed: [Email | Phone number | Password]
- This is not a shared account; it is sold to one person only!",1001814582,bbdf4b01-0173-4722-9e2b-22017d89a2b1,,https://www.g2g.com/offers/G1764487178815AG/edit
live,G1764378630301JA,[STEAM] Mount and Blade II : Bannerlord,lgc_game_27337,f6a1aba5-473a-4044-836a-8968bbab16d7,USD,10,10,100,true,1764378630316,1778358936098,2025-11-29T01:10:30.316Z,2026-05-09T20:35:36.098Z,165,"By purchasing this product, you will receive:
- A Steam account with the game
- No bans, 0 hours in-game
- Original email
- Can be changed: [Email | Phone number | Password]
- This is not a shared account; it is sold to one person only!",1001814582,2c33c165-b621-46bb-a149-1818c3036f0f,,https://www.g2g.com/offers/G1764378630301JA/edit
live,G1764378475360JB,[STEAM] Detroit: Become Human,lgc_game_34160,f6a1aba5-473a-4044-836a-8968bbab16d7,USD,18,10,180,true,1764378475375,1778358936099,2025-11-29T01:07:55.375Z,2026-05-09T20:35:36.099Z,165,"By purchasing this product, you will receive:
- A Steam account with the game
- No bans, 0 hours in-game
- Original email
- Can be changed: [Email | Phone number | Password]
- This is not a shared account; it is sold to one person only!",1001814582,56988aab-85d3-4111-9f3d-569abb839e59,,https://www.g2g.com/offers/G1764378475360JB/edit
